L;N;K;QBER;REPETITIONS
2,16,26,6,19
2,16,26,6,34
2,16,26,6,24
2,16,26,7,42
2,16,26,7,26
2,16,26,7,56
2,16,26,7,66
2,16,26,7,57
2,16,26,7,42
2,16,26,8,37
2,16,26,8,27
2,16,26,8,41
2,16,26,8,34
2,16,26,8,28
2,16,26,8,29
2,16,36,1,22
2,16,36,1,21
2,16,36,1,29
2,16,36,1,14
2,16,36,1,20
2,16,36,1,17
2,16,36,2,20
2,16,36,2,34
2,16,36,2,41
2,16,36,2,56
2,16,36,2,45
2,16,36,2,24
2,16,36,3,32
2,16,36,3,30
2,16,36,3,28
2,16,36,3,30
2,16,36,3,57
2,16,36,3,36
2,16,36,4,39
2,16,36,4,35
2,16,36,4,22
2,16,36,4,36
2,16,36,4,26
2,16,36,4,31
2,16,36,5,42
2,16,36,5,39
2,16,36,5,39
2,16,36,5,31
2,16,36,5,34
2,16,36,5,45
2,16,36,6,36
2,16,36,6,39
2,16,36,6,38
2,16,36,6,34
2,16,36,6,29
2,16,36,6,30
2,16,36,7,54
2,16,36,7,31
2,16,36,7,36
2,16,36,7,47
2,16,36,7,34
2,16,36,7,45
2,16,36,8,52
2,16,36,8,65
2,16,36,8,30
2,16,36,8,39
2,16,36,8,36
2,16,36,8,46
2,16,46,1,30
2,16,46,1,28
2,16,46,1,16
2,16,46,1,23
2,16,46,1,28
2,16,46,1,40
2,16,46,2,38
2,16,46,2,23
2,16,46,2,23
2,16,46,2,37
2,16,46,2,28
2,16,46,2,32
2,16,46,3,35
2,16,46,3,34
2,16,46,3,42
2,16,46,3,35
2,16,46,3,40
2,16,46,3,35
2,16,46,4,37
2,16,46,4,42
2,16,46,4,34
2,16,46,4,35
2,16,46,4,36
2,16,46,4,52
2,16,46,5,38
2,16,46,5,37
2,16,46,5,45
2,16,46,5,41
2,16,46,5,39
2,16,46,5,30
2,16,46,6,49
2,16,46,6,55
2,16,46,6,49
2,16,46,6,57
2,16,46,6,49
2,16,46,6,38
2,16,46,7,70
2,16,46,7,45
2,16,46,7,48
2,16,46,7,42
2,16,46,7,29
2,16,46,7,51
2,16,46,8,42
2,16,46,8,40
2,16,46,8,45
2,16,46,8,35
2,16,46,8,51
2,16,46,8,63
2,16,56,1,29
2,16,56,1,32
2,16,56,1,24
2,16,56,1,34
2,16,56,1,27
2,16,56,1,46
2,16,56,2,24
2,16,56,2,30
2,16,56,2,45
2,16,56,2,33
2,16,56,2,37
2,16,56,2,21
2,16,56,3,38
2,16,56,3,26
2,16,56,3,40
2,16,56,3,40
2,16,56,3,40
2,16,56,3,43
2,16,56,4,39
2,16,56,4,59
2,16,56,4,43
2,16,56,4,36
2,16,56,4,42
2,16,56,4,31
2,16,56,5,35
2,16,56,5,28
2,16,56,5,74
2,16,56,5,57
2,16,56,5,43
2,16,56,5,37
2,16,56,6,27
2,16,56,6,69
2,16,56,6,50
2,16,56,6,38
2,16,56,6,35
2,16,56,6,36
2,16,56,7,44
2,16,56,7,65
2,16,56,7,55
2,16,56,7,50
2,16,56,7,46
2,16,56,7,40
2,16,56,8,81
2,16,56,8,47
2,16,56,8,48
2,16,56,8,50
2,16,56,8,53
2,16,56,8,46
2,16,66,1,25
2,16,66,1,39
2,16,66,1,30
2,16,66,1,21
2,16,66,1,23
2,16,66,1,24
2,16,66,2,35
2,16,66,2,44
2,16,66,2,37
2,16,66,2,39
2,16,66,2,28
2,16,66,2,37
2,16,66,3,37
2,16,66,3,57
2,16,66,3,39
2,16,66,3,38
2,16,66,3,40
2,16,66,3,37
2,16,66,4,51
2,16,66,4,40
2,16,66,4,37
2,16,66,4,36
2,16,66,4,39
2,16,66,4,51
2,16,66,5,46
2,16,66,5,54
2,16,66,5,46
2,16,66,5,47
2,16,66,5,48
2,16,66,5,44
2,16,66,6,41
2,16,66,6,71
2,16,66,6,48
2,16,66,6,41
2,16,66,6,37
2,16,66,6,51
2,16,66,7,53
2,16,66,7,51
2,16,66,7,44
2,16,66,7,47
2,16,66,7,50
2,16,66,7,54
2,16,66,8,70
2,16,66,8,59
2,16,66,8,52
2,16,66,8,36
2,16,66,8,52
2,16,66,8,56
2,16,76,1,42
2,16,76,1,31
2,16,76,1,25
2,16,76,1,35
2,16,76,1,21
2,16,76,1,28
2,16,76,2,37
2,16,76,2,44
2,16,76,2,27
2,16,76,2,39
2,16,76,2,24
2,16,76,2,35
2,16,76,3,60
2,16,76,3,29
2,16,76,3,31
2,16,76,3,44
2,16,76,3,38
2,16,76,3,41
2,16,76,4,48
2,16,76,4,31
2,16,76,4,28
2,16,76,4,34
2,16,76,4,39
2,16,76,4,53
2,16,76,5,61
2,16,76,5,52
2,16,76,5,38
2,16,76,5,42
2,16,76,5,39
2,16,76,5,73
2,16,76,6,44
2,16,76,6,44
2,16,76,6,43
2,16,76,6,66
2,16,76,6,47
2,16,76,6,54
2,16,76,7,48
2,16,76,7,45
2,16,76,7,43
2,16,76,7,43
2,16,76,7,52
2,16,76,7,36
2,16,76,8,56
2,16,76,8,41
2,16,76,8,73
2,16,76,8,43
2,16,76,8,67
2,16,76,8,53
2,16,86,1,51
2,16,86,1,36
2,16,86,1,57
2,16,86,1,38
2,16,86,1,26
2,16,86,1,27
2,16,86,2,45
2,16,86,2,49
2,16,86,2,61
2,16,86,2,33
2,16,86,2,36
2,16,86,2,28
2,16,86,3,47
2,16,86,3,47
2,16,86,3,34
2,16,86,3,38
2,16,86,3,33
2,16,86,3,39
2,16,86,4,42
2,16,86,4,36
2,16,86,4,41
2,16,86,4,44
2,16,86,4,46
2,16,86,4,79
2,16,86,5,41
2,16,86,5,75
2,16,86,5,39
2,16,86,5,49
2,16,86,5,31
2,16,86,5,39
2,16,86,6,38
2,16,86,6,51
2,16,86,6,63
2,16,86,6,39
2,16,86,6,36
2,16,86,6,49
2,16,86,7,67
2,16,86,7,43
2,16,86,7,46
2,16,86,7,54
2,16,86,7,35
2,16,86,7,51
2,16,86,8,46
2,16,86,8,45
2,16,86,8,50
2,16,86,8,50
2,16,86,8,47
2,16,86,8,46
2,16,96,1,41
2,16,96,1,41
2,16,96,1,22
2,16,96,1,30
2,16,96,1,21
2,16,96,1,26
2,16,96,2,34
2,16,96,2,43
2,16,96,2,25
2,16,96,2,41
2,16,96,2,38
2,16,96,2,31
2,16,96,3,40
2,16,96,3,43
2,16,96,3,39
2,16,96,3,46
2,16,96,3,28
2,16,96,3,35
2,16,96,4,32
2,16,96,4,49
2,16,96,4,43
2,16,96,4,55
2,16,96,4,50
2,16,96,4,55
2,16,96,5,48
2,16,96,5,47
2,16,96,5,49
2,16,96,5,59
2,16,96,5,37
2,16,96,5,60
2,16,96,6,44
2,16,96,6,62
2,16,96,6,67
2,16,96,6,36
2,16,96,6,64
2,16,96,6,38
2,16,96,7,40
2,16,96,7,54
2,16,96,7,57
2,16,96,7,56
2,16,96,7,50
2,16,96,7,44
2,16,96,8,46
2,16,96,8,81
2,16,96,8,38
2,16,96,8,55
2,16,96,8,48
2,16,96,8,40
2,16,106,1,50
2,16,106,1,24
2,16,106,1,45
2,16,106,1,21
2,16,106,1,43
2,16,106,1,42
2,16,106,2,64
2,16,106,2,41
2,16,106,2,42
2,16,106,2,25
2,16,106,2,40
2,16,106,2,36
2,16,106,3,44
2,16,106,3,49
2,16,106,3,29
2,16,106,3,51
2,16,106,3,47
2,16,106,3,50
2,16,106,4,58
2,16,106,4,51
2,16,106,4,36
2,16,106,4,56
2,16,106,4,41
2,16,106,4,46
2,16,106,5,49
2,16,106,5,37
2,16,106,5,42
2,16,106,5,79
2,16,106,5,52
2,16,106,5,61
2,16,106,6,66
2,16,106,6,40
2,16,106,6,72
2,16,106,6,44
2,16,106,6,65
2,16,106,6,55
2,16,106,7,57
2,16,106,7,42
2,16,106,7,43
2,16,106,7,42
2,16,106,7,47
2,16,106,7,53
2,16,106,8,49
2,16,106,8,44
2,16,106,8,49
2,16,106,8,51
2,16,106,8,49
2,16,106,8,68
2,16,116,1,67
2,16,116,1,37
2,16,116,1,31
2,16,116,1,42
2,16,116,1,26
2,16,116,1,31
2,16,116,2,43
2,16,116,2,39
2,16,116,2,43
2,16,116,2,44
2,16,116,2,59
2,16,116,2,40
2,16,116,3,46
2,16,116,3,48
2,16,116,3,46
2,16,116,3,38
2,16,116,3,48
2,16,116,3,45
2,16,116,4,42
2,16,116,4,32
2,16,116,4,66
2,16,116,4,43
2,16,116,4,38
2,16,116,4,42
2,16,116,5,42
2,16,116,5,38
2,16,116,5,58
2,16,116,5,38
2,16,116,5,41
2,16,116,5,72
2,16,116,6,43
2,16,116,6,66
2,16,116,6,37
2,16,116,6,55
2,16,116,6,72
2,16,116,6,62
2,16,116,7,66
2,16,116,7,46
2,16,116,7,53
2,16,116,7,46
2,16,116,7,46
2,16,116,7,45
